user_id,age,income,account_balance,credit_score,num_transactions,avg_transaction_value,spending_category,risk_profile,income_to_balance_ratio,transaction_frequency,spending_efficiency,financial_health_score,age_income_interaction,high_risk_spending,conservative_profile,target_action
U3481,59,70381.24,10352.28,481,6,6633.51,utilities,high,6.798,0.2,1.131,0.3146,41.5249,0,0,invest_more
U3482,37,56366.8,494367.25,335,59,37264.33,health,medium,0.114,1.97,7.9333,5.42,20.8557,0,0,save_money
U3483,21,42319.19,316208.37,709,120,38085.5,travel,high,0.1338,4.0,10.7995,4.8168,8.887,1,0,stop_spending
U3484,62,158031.17,272200.61,510,74,20463.54,utilities,high,0.5806,2.47,1.5539,1.2735,97.9793,0,0,invest_more
U3485,45,76117.28,625433.74,849,42,12080.67,education,high,0.1217,1.4,1.9045,5.3296,34.2528,0,0,save_money
U3486,21,18484.17,888665.82,435,119,8708.91,entertainment,low,0.0208,3.97,5.6539,29.051,3.8817,1,1,save_money
U3487,27,56467.77,375296.95,402,144,15594.17,groceries,low,0.1505,4.8,3.3139,4.1769,15.2463,0,1,save_money
U3488,67,111729.27,546904.91,670,65,8773.25,education,high,0.2043,2.17,0.9423,3.2522,74.8586,0,0,invest_more
U3489,67,47427.5,731204.08,696,138,6165.77,health,medium,0.0649,4.6,1.56,9.5779,31.7764,0,0,save_money
U3490,61,88913.83,9037.59,850,149,33869.17,groceries,high,9.8371,4.97,4.5711,0.461,54.2374,0,0,stop_spending
U3491,47,188298.2,478884.12,551,102,30051.61,health,high,0.3932,3.4,1.9152,1.7852,88.5002,0,0,invest_more
U3492,20,122577.08,306256.54,797,114,24158.92,groceries,low,0.4002,3.8,2.3651,1.8741,24.5154,0,1,invest_more
U3493,18,77181.76,80792.5,402,17,48329.53,utilities,low,0.9553,0.57,7.5141,0.8172,13.8927,0,1,pay_debt
U3494,38,55874.4,560628.61,328,141,41913.7,groceries,low,0.0997,4.7,9.0017,6.1746,21.2323,0,1,stop_spending
U3495,67,51171.4,6419.76,680,25,38260.92,education,low,7.9697,0.83,8.9724,0.3953,34.2848,0,1,invest_more
U3496,44,60317.97,642582.16,670,71,46743.53,education,medium,0.0939,2.37,9.2994,6.7072,26.5399,0,0,stop_spending
U3497,56,36935.94,395427.89,646,104,41152.86,travel,medium,0.0934,3.47,13.37,6.7275,20.6841,1,0,stop_spending
U3498,69,91279.36,78247.34,749,119,36744.64,groceries,high,1.1665,3.97,4.8306,0.8668,62.9828,0,0,stop_spending
U3499,33,153497.26,501025.82,725,41,42338.22,education,medium,0.3064,1.37,3.3099,2.2996,50.6541,0,0,invest_more
U3500,46,86150.48,134472.01,711,102,46190.96,education,low,0.6407,3.4,6.434,1.2711,39.6292,0,1,stop_spending
U3501,30,188591.57,372255.28,806,58,22992.44,education,high,0.5066,1.93,1.463,1.5636,56.5775,0,0,invest_more
U3502,31,100787.2,286495.52,347,47,36498.99,health,high,0.3518,1.57,4.3457,1.8688,31.244,0,0,invest_more
U3503,37,186249.57,761424.82,595,102,48074.6,entertainment,medium,0.2446,3.4,3.0974,2.7329,68.9123,1,0,invest_more
U3504,18,178291.81,175908.76,734,57,36403.31,entertainment,high,1.0135,1.9,2.4501,0.9374,32.0925,1,0,invest_more
U3505,29,30985.5,805536.01,726,29,34241.47,health,high,0.0385,0.97,13.261,15.94,8.9858,0,0,save_money
U3506,52,81172.72,295521.59,532,33,30088.18,health,medium,0.2747,1.1,4.448,2.4347,42.2098,0,0,save_money
U3507,42,178563.27,415658.19,790,11,42101.77,entertainment,medium,0.4296,0.37,2.8294,1.7684,74.9966,1,0,invest_more
U3508,31,112343.09,565376.58,822,128,46355.94,utilities,high,0.1987,4.27,4.9515,3.4064,34.8264,0,0,invest_more
U3509,32,116159.21,961291.19,303,12,13987.37,utilities,high,0.1208,0.4,1.445,5.108,37.1709,0,0,invest_more
U3510,23,124636.76,640696.46,711,63,34535.75,entertainment,high,0.1945,2.1,3.3251,3.4189,28.6665,1,0,invest_more
U3511,28,195350.62,746819.97,448,34,33099.9,utilities,low,0.2616,1.13,2.0333,2.5046,54.6982,0,1,save_money
U3512,34,82827.34,598310.11,586,21,2279.68,groceries,medium,0.1384,0.7,0.3303,4.6099,28.1613,0,0,invest_more
U3513,28,187961.86,145153.94,396,25,27206.48,travel,high,1.2949,0.83,1.7369,0.6497,52.6293,1,0,invest_more
U3514,52,39806.86,479814.24,831,54,1119.07,groceries,medium,0.083,1.8,0.3373,7.6232,20.6996,0,0,invest_more
U3515,48,120843.9,988901.43,710,18,42414.32,entertainment,high,0.1222,0.6,4.2118,5.2441,58.0051,1,0,invest_more
U3516,48,95157.92,612821.98,833,69,41648.27,entertainment,high,0.1553,2.3,5.2521,4.256,45.6758,1,0,stop_spending
U3517,26,126717.08,624282.13,358,85,8145.37,groceries,medium,0.203,2.83,0.7714,3.1244,32.9464,0,0,invest_more
U3518,40,33605.38,279159.35,719,90,49393.45,education,high,0.1204,3.0,17.6377,5.3225,13.4422,0,0,stop_spending
U3519,49,28034.96,619811.05,404,7,21690.16,travel,high,0.0452,0.23,9.2842,13.4552,13.7371,1,0,invest_more
U3520,24,172289.63,865257.37,620,109,43092.37,utilities,low,0.1991,3.63,3.0014,3.305,41.3495,0,1,save_money
U3521,46,167527.2,168162.96,772,98,41656.87,travel,high,0.9962,3.27,2.9839,0.9656,77.0625,1,0,invest_more
U3522,31,174679.47,414417.74,728,83,30479.24,utilities,high,0.4215,2.77,2.0938,1.7661,54.1506,0,0,invest_more
U3523,63,106352.15,88679.96,516,139,42661.99,education,high,1.1993,4.63,4.8137,0.7431,67.0019,0,0,invest_more
U3524,28,120344.78,585247.42,701,140,48903.69,health,low,0.2056,4.67,4.8764,3.2477,33.6965,0,1,invest_more
U3525,49,31627.44,207181.49,313,132,3935.3,entertainment,low,0.1527,4.4,1.4931,4.0777,15.4974,1,1,invest_more
U3526,25,142165.4,114919.27,527,54,21137.43,travel,low,1.2371,1.8,1.7842,0.733,35.5414,1,1,invest_more
U3527,66,99339.22,860982.83,637,73,28961.95,groceries,medium,0.1154,2.43,3.4986,5.5,65.5639,0,0,stop_spending
U3528,56,140956.95,834793.81,548,126,33660.51,entertainment,high,0.1689,4.2,2.8656,3.8113,78.9359,1,0,invest_more
U3529,62,66212.17,515888.53,640,133,11322.88,utilities,low,0.1283,4.43,2.0521,4.976,41.0515,0,1,invest_more
U3530,35,123563.37,585996.59,426,44,24143.27,health,low,0.2109,1.47,2.3447,3.046,43.2472,0,1,invest_more
U3531,69,124713.76,154127.15,629,92,5381.49,entertainment,low,0.8092,3.07,0.5178,1.0375,86.0525,1,1,invest_more
U3532,22,168389.1,700563.88,488,87,27926.81,health,high,0.2404,2.9,1.9902,2.7259,37.0456,0,0,invest_more
U3533,29,170178.12,903228.53,560,131,43395.55,groceries,high,0.1884,4.37,3.06,3.4481,49.3517,0,0,invest_more
U3534,52,198376.96,706668.42,715,14,6163.56,utilities,low,0.2807,0.47,0.3728,2.4738,103.156,0,1,save_money
U3535,64,118575.18,261120.15,564,30,41258.25,education,medium,0.4541,1.0,4.1754,1.5867,75.8881,0,0,invest_more
U3536,56,70484.42,93816.02,698,60,38821.45,travel,low,0.7513,2.0,6.6094,1.1271,39.4713,1,1,pay_debt
U3537,45,123585.0,521316.44,645,16,32565.55,health,high,0.2371,0.53,3.1621,2.8345,55.6133,0,0,invest_more
U3538,64,68112.23,881929.28,775,39,31518.92,groceries,high,0.0772,1.3,5.553,8.1336,43.5918,0,0,invest_more
U3539,67,126143.0,866243.65,410,122,24224.41,travel,medium,0.1456,4.07,2.3045,4.3132,84.5158,1,0,invest_more
U3540,22,133661.59,760434.69,395,112,20082.96,groceries,low,0.1758,3.73,1.803,3.5994,29.4055,0,1,invest_more
U3541,48,51000.6,621700.05,496,114,22695.78,health,low,0.082,3.8,5.3401,7.5474,24.4803,0,1,stop_spending
U3542,29,32994.54,656862.32,600,7,35346.73,entertainment,low,0.0502,0.23,12.8555,12.2273,9.5684,1,1,invest_more
U3543,51,42613.66,170736.01,576,29,34448.44,health,low,0.2496,0.97,9.7007,2.675,21.733,0,1,save_money
U3544,37,88240.99,912362.72,489,65,21750.59,groceries,low,0.0967,2.17,2.9579,6.4338,32.6492,0,1,stop_spending
U3545,36,179396.42,99878.04,617,79,13495.93,education,medium,1.7961,2.63,0.9028,0.6244,64.5827,0,0,invest_more
U3546,33,39507.26,985249.76,331,45,34687.05,entertainment,low,0.0401,1.5,10.5359,15.1188,13.0374,1,1,invest_more
U3547,65,124175.37,439218.25,659,28,5988.97,education,medium,0.2827,0.93,0.5788,2.4324,80.714,0,0,invest_more
U3548,69,134900.3,979874.73,726,75,502.41,education,medium,0.1377,2.5,0.0447,4.6999,93.0812,0,0,invest_more
U3549,22,29579.53,494992.8,497,143,31040.06,travel,medium,0.0598,4.77,12.5925,10.2745,6.5075,1,0,stop_spending
U3550,23,17396.97,311046.07,437,81,41954.66,health,high,0.0559,2.7,28.9393,10.9332,4.0013,0,0,stop_spending
U3551,60,128481.95,508570.87,483,103,43017.89,groceries,low,0.2526,3.43,4.0178,2.6023,77.0892,0,1,invest_more
U3552,54,132170.81,318306.05,627,73,9143.81,education,low,0.4152,2.43,0.8302,1.74,71.3722,0,1,invest_more
U3553,42,16694.2,956810.23,547,127,19173.33,utilities,high,0.0174,4.23,13.782,34.6458,7.0116,0,0,invest_more
U3554,32,187942.87,423426.54,477,47,28535.39,travel,high,0.4439,1.57,1.822,1.5762,60.1417,1,0,invest_more
U3555,52,82907.44,568681.14,395,21,31293.11,travel,high,0.1458,0.7,4.5294,4.3014,43.1119,1,0,invest_more
U3556,59,13086.09,621111.43,536,83,6428.15,health,low,0.0211,2.77,5.8946,28.7303,7.7208,0,1,pay_debt
U3557,35,10418.12,424639.86,481,136,37259.52,utilities,low,0.0245,4.53,42.917,24.6822,3.6463,0,1,stop_spending
U3558,33,48298.63,299907.97,829,142,30264.95,entertainment,low,0.161,4.73,7.5195,4.1158,15.9385,1,1,stop_spending
U3559,57,99801.57,102527.62,839,102,21865.38,entertainment,high,0.9734,3.4,2.6291,1.0112,56.8869,1,0,stop_spending
U3560,33,17083.67,434657.74,670,78,8868.82,health,high,0.0393,2.6,6.2297,15.581,5.6376,0,0,save_money
U3561,19,82906.62,620222.17,436,146,16555.49,utilities,medium,0.1337,4.87,2.3963,4.6938,15.7523,0,0,save_money
U3562,53,74604.91,832863.85,655,46,48706.65,health,high,0.0896,1.53,7.8343,7.0064,39.5406,0,0,invest_more
U3563,45,197852.28,608778.61,791,7,12512.06,education,medium,0.325,0.23,0.7589,2.2184,89.0335,0,0,invest_more
U3564,20,63842.05,209529.28,398,125,20302.39,entertainment,medium,0.3047,4.17,3.8161,2.1565,12.7684,1,0,stop_spending
U3565,55,33674.15,549447.92,506,6,1978.02,education,medium,0.0613,0.2,0.7049,10.0281,18.5208,0,0,pay_debt
U3566,36,35911.11,508658.74,766,59,46734.62,health,high,0.0706,1.97,15.6168,8.8591,12.928,0,0,invest_more
U3567,55,132560.68,666962.01,828,116,21542.0,education,high,0.1988,3.87,1.9501,3.4085,72.9084,0,0,invest_more
U3568,59,120084.24,456985.15,718,32,22933.05,groceries,medium,0.2628,1.07,2.2917,2.6212,70.8497,0,0,invest_more
U3569,23,121005.99,85003.53,567,117,45418.43,groceries,low,1.4235,3.9,4.5041,0.6883,27.8314,0,1,invest_more
U3570,48,161699.95,260709.96,758,31,16902.45,entertainment,medium,0.6202,1.03,1.2544,1.3241,77.616,1,0,invest_more
U3571,50,92105.67,325792.37,646,24,27186.7,utilities,low,0.2827,0.8,3.542,2.4263,46.0528,0,1,invest_more
U3572,64,28225.17,491394.79,599,71,28192.46,health,low,0.0574,2.37,11.9861,10.7278,18.0641,0,1,stop_spending
U3573,38,48837.94,694294.25,676,116,28816.64,groceries,medium,0.0703,3.87,7.0806,8.8479,18.5584,0,0,stop_spending
U3574,63,71598.98,909331.09,643,109,20485.57,education,low,0.0787,3.63,3.4334,7.9228,45.1074,0,1,stop_spending
U3575,68,102049.79,310866.67,438,72,45071.93,education,medium,0.3283,2.4,5.3,2.0339,69.3939,0,0,invest_more
U3576,69,23699.19,831438.78,849,47,44985.48,utilities,low,0.0285,1.57,22.7782,21.4493,16.3524,0,1,pay_debt
U3577,61,192203.54,844484.46,638,19,49018.85,travel,high,0.2276,0.63,3.0604,2.9365,117.2442,1,0,invest_more
U3578,66,71507.96,705725.36,802,114,37253.95,utilities,medium,0.1013,3.8,6.2517,6.2989,47.1953,0,0,stop_spending
U3579,36,107690.83,789585.52,721,68,25913.36,education,low,0.1364,2.27,2.8875,4.7385,38.7687,0,1,invest_more
U3580,50,154160.78,407203.9,353,103,9873.53,entertainment,low,0.3786,3.43,0.7686,1.751,77.0804,1,1,save_money
U3581,27,13599.61,839898.48,322,25,42522.68,utilities,high,0.0162,0.83,37.5211,37.2069,3.6719,0,0,invest_more
U3582,59,81700.78,333463.53,513,5,37978.69,education,medium,0.245,0.17,5.5782,2.6903,48.2035,0,0,save_money
U3583,42,182244.73,903702.2,801,122,17578.88,utilities,low,0.2017,4.07,1.1575,3.3522,76.5428,0,1,save_money
U3584,30,179391.38,387291.26,724,42,2675.11,health,medium,0.4632,1.4,0.1789,1.6361,53.8174,0,0,invest_more
U3585,34,50970.07,304044.59,588,59,31480.51,utilities,high,0.1676,1.97,7.4115,3.8558,17.3298,0,0,invest_more
U3586,22,81728.79,738749.53,550,64,5337.08,health,low,0.1106,2.13,0.7836,5.6822,17.9803,0,1,save_money
U3587,65,52246.56,439744.43,731,27,23891.21,groceries,medium,0.1188,0.9,5.4873,5.394,33.9603,0,0,save_money
U3588,47,169257.71,885908.81,608,76,43332.71,utilities,medium,0.1911,2.53,3.0722,3.4266,79.5511,0,0,invest_more
U3589,43,42881.27,413476.44,439,104,12325.65,utilities,high,0.1037,3.47,3.4492,5.992,18.4389,0,0,pay_debt
U3590,49,142357.88,509440.25,800,131,13321.81,entertainment,high,0.2794,4.37,1.123,2.5236,69.7554,1,0,invest_more
U3591,63,61796.85,286854.32,545,78,41981.61,entertainment,low,0.2154,2.6,8.1522,3.0416,38.932,1,1,stop_spending
U3592,70,121612.3,848441.65,756,122,39381.85,groceries,low,0.1433,4.07,3.886,4.5417,85.1286,0,1,invest_more
U3593,27,100477.66,465730.95,786,77,1348.61,groceries,medium,0.2157,2.57,0.1611,3.151,27.129,0,0,invest_more
U3594,37,90037.58,354691.48,615,118,17601.54,groceries,low,0.2538,3.93,2.3459,2.653,33.3139,0,1,pay_debt
U3595,21,153332.41,766530.73,512,20,31137.31,groceries,high,0.2,0.67,2.4368,3.2404,32.1998,0,0,invest_more
U3596,41,146349.16,570975.38,584,13,39835.81,utilities,medium,0.2563,0.43,3.2664,2.6157,60.0032,0,0,invest_more
U3597,51,147934.78,150015.13,597,72,17235.92,entertainment,high,0.9861,2.4,1.3981,0.8894,75.4467,1,0,invest_more
U3598,61,134872.76,365456.99,650,51,45698.03,travel,medium,0.3691,1.7,4.0659,1.9317,82.2724,1,0,invest_more
U3599,19,91669.09,31891.67,313,14,13085.4,education,high,2.8743,0.47,1.713,0.356,17.4171,0,0,save_money
U3600,22,23326.52,735612.28,615,97,41241.14,groceries,high,0.0317,3.23,21.2159,19.2107,5.1318,0,0,stop_spending
U3601,23,140992.63,597854.1,708,85,49681.56,education,low,0.2358,2.83,4.2284,2.8774,32.4283,0,1,invest_more
U3602,35,139740.98,318281.56,520,119,39399.02,utilities,medium,0.439,3.97,3.3833,1.6113,48.9093,0,0,invest_more
U3603,23,24535.15,730166.24,781,119,21310.01,education,high,0.0336,3.97,10.4226,18.2235,5.6431,0,0,stop_spending
U3604,47,155181.81,408362.68,798,5,14105.14,health,high,0.38,0.17,1.0907,1.9544,72.9355,0,0,invest_more
U3605,63,88205.66,671214.68,692,145,44283.36,education,low,0.1314,4.83,6.0246,4.8914,55.5696,0,1,stop_spending
U3606,56,150671.08,712014.8,677,108,17220.36,education,medium,0.2116,3.6,1.3715,3.154,84.3758,0,0,invest_more
U3607,62,13187.41,641903.87,369,75,35944.62,travel,high,0.0205,2.5,32.7081,29.379,8.1762,1,0,stop_spending
U3608,36,53995.9,729995.0,490,132,21198.37,groceries,medium,0.074,4.4,4.7111,8.3423,19.4385,0,0,stop_spending
U3609,27,62865.5,481178.7,547,141,21174.32,groceries,medium,0.1306,4.7,4.0418,4.8499,16.9737,0,0,stop_spending
U3610,20,20411.08,67232.71,390,141,19488.63,entertainment,medium,0.3036,4.7,11.4577,2.1599,4.0822,1,0,pay_debt
U3611,65,95702.77,243635.98,392,69,22743.77,education,medium,0.3928,2.3,2.8518,1.7119,62.2068,0,0,stop_spending
U3612,38,41855.33,455207.17,609,37,232.87,education,medium,0.0919,1.23,0.0668,6.812,15.905,0,0,pay_debt
U3613,48,29591.2,930023.04,470,62,39176.24,health,low,0.0318,2.07,15.887,19.0786,14.2038,0,1,stop_spending
U3614,49,169277.51,992112.19,850,109,20739.63,utilities,medium,0.1706,3.63,1.4702,3.9165,82.946,0,0,invest_more
U3615,61,28147.29,90172.57,508,98,3910.11,travel,low,0.3121,3.27,1.667,2.1612,17.1698,1,1,save_money
U3616,52,77514.88,373888.05,573,112,38645.06,groceries,medium,0.2073,3.73,5.9826,3.1637,40.3077,0,0,stop_spending
U3617,28,49907.1,622000.77,839,142,18297.53,health,low,0.0802,4.73,4.3996,7.8727,13.974,0,1,pay_debt
U3618,61,114571.7,327868.35,359,138,15249.07,groceries,low,0.3494,4.6,1.5972,1.886,69.8887,0,1,invest_more
U3619,51,194513.86,554000.56,684,89,18114.2,groceries,medium,0.3511,2.97,1.1175,2.0308,99.2021,0,0,invest_more
U3620,24,97535.95,757898.39,482,60,26948.04,education,low,0.1287,2.0,3.3155,4.8891,23.4086,0,1,pay_debt
U3621,66,111173.76,954593.91,393,145,44587.28,groceries,high,0.1165,4.83,4.8127,5.3368,73.3747,0,0,invest_more
U3622,42,20542.56,196078.0,845,21,40974.3,travel,medium,0.1048,0.7,23.9353,6.1246,8.6279,1,0,save_money
U3623,24,143679.71,982029.6,477,84,45744.92,health,high,0.1463,2.8,3.8206,4.3254,34.4831,0,0,invest_more
U3624,65,176497.3,574233.28,547,18,42036.78,groceries,low,0.3074,0.6,2.8581,2.2095,114.7232,0,1,save_money
U3625,23,22029.7,314394.8,783,54,14830.08,entertainment,high,0.0701,1.8,8.0782,8.9313,5.0668,1,0,pay_debt
U3626,21,26743.0,249458.58,640,96,18185.92,groceries,medium,0.1072,3.2,8.1603,5.898,5.616,0,0,save_money
U3627,46,17408.37,58886.06,614,80,612.11,education,low,0.2956,2.67,0.4219,2.3185,8.0079,0,1,invest_more
U3628,37,145319.91,893703.33,717,97,30734.18,health,medium,0.1626,3.23,2.5379,4.0274,53.7684,0,0,invest_more
U3629,37,70755.67,406777.23,742,65,37490.69,entertainment,medium,0.1739,2.17,6.3583,3.7986,26.1796,1,0,stop_spending
U3630,57,32739.08,558361.76,488,30,7153.82,education,medium,0.0586,1.0,2.6221,10.4626,18.6613,0,0,pay_debt
U3631,24,39013.17,416976.04,384,31,1243.1,health,high,0.0936,1.03,0.3824,6.5936,9.3632,0,0,pay_debt
U3632,66,196618.45,380535.38,395,9,3037.78,health,high,0.5167,0.3,0.1854,1.3471,129.7682,0,0,invest_more
U3633,25,110022.9,132414.74,556,39,40023.08,utilities,high,0.8309,1.3,4.3652,0.9838,27.5057,0,0,invest_more
U3634,58,36865.12,824226.84,428,43,34382.0,utilities,medium,0.0447,1.43,11.1917,13.6162,21.3818,0,0,invest_more
U3635,27,86400.6,650383.49,690,150,38976.93,groceries,high,0.1328,5.0,5.4134,4.8412,23.3282,0,0,stop_spending
U3636,54,46775.02,270990.06,388,5,655.01,travel,low,0.1726,0.17,0.168,3.6587,25.2585,1,1,invest_more
U3637,26,161934.06,633352.41,660,131,6562.36,education,high,0.2557,4.37,0.4863,2.6573,42.1029,0,0,invest_more
U3638,59,96614.36,703459.19,461,42,1622.23,health,medium,0.1373,1.4,0.2015,4.5856,57.0025,0,0,pay_debt
U3639,53,116182.78,615684.59,431,70,40272.57,utilities,low,0.1887,2.33,4.1596,3.3824,61.5769,0,1,invest_more
U3640,63,37502.13,349648.16,602,90,9394.69,groceries,medium,0.1073,3.0,3.0061,5.8773,23.6263,0,0,invest_more
U3641,51,199211.39,884584.02,323,42,45685.02,utilities,low,0.2252,1.4,2.752,2.8163,101.5978,0,1,save_money
U3642,29,163142.59,43917.82,329,49,39585.62,entertainment,low,3.7146,1.63,2.9117,0.3163,47.3114,1,1,save_money
U3643,69,89516.72,358612.17,607,127,13248.15,utilities,high,0.2496,4.23,1.776,2.6893,61.7665,0,0,invest_more
U3644,58,193547.41,41658.05,323,70,43544.17,education,high,4.646,2.33,2.6998,0.2811,112.2575,0,0,stop_spending
U3645,24,121040.49,330482.02,701,71,10291.46,utilities,medium,0.3663,2.37,1.0203,1.9681,29.0497,0,0,invest_more
U3646,49,129130.95,354419.14,437,61,25789.68,education,high,0.3643,2.03,2.3966,1.8524,63.2742,0,0,invest_more
U3647,57,186081.75,442797.51,690,93,21335.84,education,low,0.4202,3.1,1.3759,1.7525,106.0666,0,1,save_money
U3648,26,24073.09,389352.83,353,111,32393.0,education,low,0.0618,3.7,16.1473,9.8704,6.259,0,1,stop_spending
U3649,35,178096.97,992290.16,498,147,19171.31,utilities,high,0.1795,4.9,1.2917,3.5773,62.3339,0,0,invest_more
U3650,19,62647.9,753236.24,381,8,10794.52,travel,medium,0.0832,0.27,2.0677,7.3933,11.9031,1,0,save_money
U3651,53,154386.32,730276.28,833,87,36519.65,travel,high,0.2114,2.9,2.8386,3.2301,81.8247,1,0,invest_more
U3652,54,118212.18,308039.71,424,71,23034.11,health,low,0.3838,2.37,2.3382,1.763,63.8346,0,1,invest_more
U3653,55,191836.3,233358.44,751,37,28083.63,entertainment,low,0.8221,1.23,1.7567,1.0833,105.51,1,1,save_money
U3654,39,191889.43,408839.39,520,19,41021.67,health,low,0.4694,0.63,2.5653,1.5231,74.8369,0,1,save_money
U3655,34,33957.97,730153.72,805,7,40410.64,education,high,0.0465,0.23,14.2802,13.2798,11.5457,0,0,pay_debt
U3656,60,164791.57,528720.53,723,89,19061.89,travel,high,0.3117,2.97,1.3881,2.2653,98.8749,1,0,invest_more
U3657,28,179274.59,367559.96,847,52,43644.62,education,low,0.4877,1.73,2.9214,1.6287,50.1969,0,1,save_money
U3658,33,146211.79,901070.15,413,139,10994.86,entertainment,low,0.1623,4.63,0.9024,3.892,48.2499,1,1,invest_more
U3659,64,17929.54,898277.77,826,92,21411.99,entertainment,high,0.02,3.07,14.3308,30.449,11.4749,1,0,stop_spending
U3660,57,189003.13,422405.31,719,131,25168.85,utilities,medium,0.4474,4.37,1.598,1.6793,107.7318,0,0,invest_more
U3661,54,71550.08,551664.06,791,73,36729.89,entertainment,high,0.1297,2.43,6.1601,4.9983,38.637,1,0,stop_spending
U3662,23,100239.34,146559.3,536,96,31845.3,utilities,medium,0.6839,3.2,3.8123,1.1295,23.055,0,0,invest_more
U3663,62,180472.39,683679.07,637,45,46195.91,education,medium,0.264,1.5,3.0717,2.5727,111.8929,0,0,invest_more
U3664,22,62162.22,708537.53,583,27,48351.7,health,high,0.0877,0.9,9.334,7.1133,13.6757,0,0,pay_debt
U3665,66,194439.17,385771.71,460,114,22243.76,groceries,high,0.504,3.8,1.3728,1.4069,128.3299,0,0,invest_more
U3666,32,133863.61,789908.94,804,113,12932.88,entertainment,high,0.1695,3.77,1.1593,3.9189,42.8364,1,0,invest_more
U3667,45,87189.24,787130.37,373,96,38954.62,entertainment,low,0.1108,3.2,5.3614,5.5922,39.2352,1,1,stop_spending
U3668,18,126161.69,440599.71,737,65,46774.73,groceries,high,0.2863,2.17,4.449,2.4422,22.7091,0,0,invest_more
U3669,25,191528.54,350962.41,816,52,3145.18,utilities,low,0.5457,1.73,0.1971,1.4835,47.8821,0,1,save_money
U3670,27,169053.49,85861.49,635,126,32645.16,travel,medium,1.9689,4.2,2.3173,0.6036,45.6444,1,0,invest_more
U3671,56,37470.87,524325.52,520,83,38637.44,travel,medium,0.0715,2.77,12.3736,8.6404,20.9837,1,0,stop_spending
U3672,62,82498.38,553297.21,832,70,21851.11,groceries,low,0.1491,2.33,3.1784,4.4156,51.149,0,1,stop_spending
U3673,31,162848.23,874244.69,334,75,504.52,travel,medium,0.1863,2.5,0.0372,3.3783,50.483,1,0,invest_more
U3674,33,115174.27,71989.47,641,61,21987.82,entertainment,high,1.5999,2.03,2.2909,0.6767,38.0075,1,0,invest_more
U3675,38,85835.06,986764.56,797,31,46434.34,entertainment,medium,0.087,1.03,6.4917,7.2727,32.6173,1,0,pay_debt
U3676,45,177342.73,345050.31,457,105,2141.06,utilities,medium,0.514,3.5,0.1449,1.3825,79.8042,0,0,invest_more
U3677,21,186965.05,824695.41,712,40,24839.05,health,medium,0.2267,1.33,1.5942,2.9816,39.2627,0,0,invest_more
U3678,62,152383.49,395087.73,606,21,5443.57,travel,high,0.3857,0.7,0.4287,1.8408,94.4778,1,0,invest_more
U3679,61,110835.97,981468.38,718,118,36970.4,travel,high,0.1129,3.93,4.0027,5.651,67.6099,1,0,invest_more
U3680,64,79241.84,42573.74,387,96,48495.51,health,high,1.8612,3.2,7.3439,0.5045,50.7148,0,0,stop_spending
U3681,38,51326.51,245900.15,320,132,22754.04,education,low,0.2087,4.4,5.3198,3.0251,19.5041,0,1,stop_spending
U3682,56,26974.75,158714.87,486,111,13065.1,entertainment,medium,0.17,3.7,5.8121,3.759,15.1059,1,0,pay_debt
U3683,57,131856.07,266994.93,704,5,22345.97,groceries,medium,0.4939,0.17,2.0337,1.5462,75.158,0,0,invest_more
U3684,48,167725.84,82186.08,402,134,3327.24,entertainment,medium,2.0408,4.47,0.238,0.4832,80.5084,1,0,invest_more
U3685,37,23019.12,572586.62,583,81,4889.27,education,low,0.0402,2.7,2.5488,15.199,8.5171,0,1,pay_debt
U3686,66,49141.65,100310.25,582,143,8974.37,health,low,0.4899,4.77,2.1915,1.4986,32.4335,0,1,invest_more
U3687,45,158318.47,336344.11,787,74,22054.74,entertainment,medium,0.4707,2.47,1.6717,1.645,71.2433,1,0,invest_more
U3688,38,158225.07,582348.92,337,128,1035.23,entertainment,high,0.2717,4.27,0.0785,2.3669,60.1255,1,0,invest_more
U3689,67,126423.84,648642.17,515,83,11210.49,utilities,high,0.1949,2.77,1.0641,3.3208,84.704,0,0,invest_more
U3690,29,99442.62,492629.19,644,110,40055.08,travel,high,0.2019,3.67,4.8336,3.2754,28.8384,1,0,stop_spending
U3691,62,10507.85,582262.6,355,129,20305.28,travel,medium,0.018,4.3,23.1887,33.4144,6.5149,1,0,stop_spending
U3692,21,174374.5,345774.22,668,123,23384.4,health,low,0.5043,4.1,1.6093,1.5041,36.6186,0,1,save_money
U3693,32,30860.07,949746.63,558,123,22797.22,entertainment,high,0.0325,4.1,8.8647,18.7281,9.8752,1,0,stop_spending
U3694,48,192578.84,240391.94,373,72,34742.3,travel,low,0.8011,2.4,2.1649,0.9245,92.4378,1,1,save_money
U3695,24,76955.55,365282.41,812,91,20124.41,travel,medium,0.2107,3.03,3.1381,3.2301,18.4693,1,0,stop_spending
U3696,52,61369.06,966403.83,799,84,4852.01,entertainment,high,0.0635,2.8,0.9488,9.8244,31.9119,1,0,pay_debt
U3697,27,98842.67,619574.5,621,43,11965.58,education,medium,0.1595,1.43,1.4527,4.0532,26.6875,0,0,pay_debt
U3698,37,76408.44,17652.95,652,129,37367.18,utilities,medium,4.3281,4.3,5.8685,0.4454,28.2711,0,0,stop_spending
U3699,68,186313.55,97721.05,718,108,2311.13,education,medium,1.9066,3.6,0.1489,0.6526,126.6932,0,0,invest_more
